url,title,meal_type,kcal,fat,saturates,carbs,sugars,fibre,protein,salt,ingredients
https://www.bbcgoodfood.com/recipes/15-minute-chicken-halloumi-burgers,15 Minute Chicken Halloumi Burgers,quick and easy,737.0,42.0g,10.0g,49.0g,6.0g,4.0g,39.0g,4.1g,"2 chicken breast fillets, 1 tbsp oil plus extra for frying the halloumi, if needed, 4 tbsp piri-piri sauce or other mild chilli sauce, plus extra for drizzling, ½ lemon juiced, burger buns split in half, 250g block lighter halloumi sliced into 8 pieces, ¼ small white cabbage finely sliced, 2 tbsp mayonnaise, 4 tbsp hummus tzatziki or soured cream & chive dip, handful of rocket or 4-8 soft lettuce leaves, 2 large roasted red peppers from a jar, drained and sliced"
https://www.bbcgoodfood.com/recipes/air-fryer-bacon,Air Fryer Bacon,breakfast,74.0,6.0g,2.0g,0.0g,0.0g,0.0g,6.0g,0.88g,6 rashers streaky bacon or 3 rashers back bacon
https://www.bbcgoodfood.com/recipes/air-fryer-baked-potatoes,Air Fryer Baked Potatoes,quick and easy,206.0,2.0g,0.4g,40.0g,3.0g,5.0g,5.0g,0.01g,"4 baking potatoes (about 250g each), ½ tbsp sunflower oil, toppings of your choice such as butter, cheese, baked beans or tuna mayonnaise"
https://www.bbcgoodfood.com/recipes/air-fryer-chicken-thighs,Air Fryer Chicken Thighs,quick and easy,111.0,8.0g,2.0g,0.0g,0.0g,0.3g,11.0g,0.7g,"1 tsp paprika, ½ tsp mixed herbs, ½ tsp garlic granules (optional), 4 chicken thighs bone in, 1 tsp olive oil"
https://www.bbcgoodfood.com/recipes/air-fryer-crispy-chilli-beef,Air Fryer Crispy Chilli Beef,dinner,440.0,19.0g,3.0g,34.0g,20.0g,3.0g,31.0g,3.1g,"250g thin-cut minute steak thinly sliced into strips, 2 tbsp cornflour, 2 tbsp vegetable oil plus a drizzle, 2 garlic cloves crushed, thumb-sized piece of ginger peeled and cut into matchsticks, 1 red chilli thinly sliced, 1 red pepper cut into chunks, 4 spring onions sliced, green and white parts separated, 4 tbsp rice wine vinegar or white wine vinegar, 1 tbsp soy sauce, 2 tbsp sweet chilli sauce, 2 tbsp tomato ketchup"
https://www.bbcgoodfood.com/recipes/air-fryer-fish-fingers,Air Fryer Fish Fingers,quick and easy,64.0,1.0g,0.2g,7.0g,0.2g,0.3g,7.0g,0.7g,"250g white fish loin, 1 egg beaten, 75g panko breadcrumbs, sliced white bread butter, tartare sauce or tomato ketchup, and Little Gem lettuce, to serve"
https://www.bbcgoodfood.com/recipes/air-fryer-fry-up,Air Fryer Fry Up,breakfast,845.0,44.0g,14.0g,61.0g,7.0g,9.0g,47.0g,4.1g,"1 English muffin, ½ tsp butter softened, 200g mushrooms roughly chopped, ½ tsp olive oil, 1 tomato halved across the equator, 2 sausages, 2 hash browns, 1 egg, 2 bacon rashers, ½ 400g can or 200g can baked beans (optional)"
https://www.bbcgoodfood.com/recipes/air-fryer-meatballs,Air Fryer Meatballs,quick and easy,82.0,6.0g,2.0g,2.0g,0.4g,0.3g,6.0g,0.18g,"4 good-quality sausages, 500g beef mince, ½ onion or 1 shallot, very finely chopped, 50g parmesan finely grated, 50g fresh breadcrumbs, handful parsley finely chopped, 1 egg beaten"
https://www.bbcgoodfood.com/recipes/air-fryer-omelette,Air Fryer Omelette,breakfast,251.0,22.0g,10.0g,0.1g,0.1g,0.0g,13.0g,0.68g,"15g butter, 2 eggs, fillings of your choice, such as grated cheese, fried mushrooms, wilted spinach, crumbled feta or chopped ham, salad to serve"
https://www.bbcgoodfood.com/recipes/air-fryer-pork-chops,Air Fryer Pork Chops,quick and easy,404.0,27.0g,10.0g,0.3g,0.1g,0.3g,41.0g,0.92g,"4 pork chops, ½ tbsp sunflower or vegetable oil, ½ tsp dried oregano, ½ tsp paprika, ½ tsp mustard powder, ½ tsp onion powder, 25g parmesan finely grated, cooked greens and peas to serve (optional)"
https://www.bbcgoodfood.com/recipes/air-fryer-sausages,Air Fryer Sausages,quick and easy,120.0,9.0g,3.0g,4.0g,1.0g,1.0g,6.0g,0.64g,6 sausages of your choice
https://www.bbcgoodfood.com/recipes/air-fryer-sweet-potato-jackets-with-tahini-yogurt,Air Fryer Sweet Potato Jackets With Tahini Yogurt,dinner,581.0,30.0g,9.0g,59.0g,34.0g,1.0g,12.0g,0.4g,"2 sweet potatoes, 1 tbsp olive oil plus 2 tsp, 1 small garlic bulb, 150g Greek yogurt, 3 tbsp tahini, 1 lemon zested and juiced, 1 tbsp maple syrup, 5g fresh curry leaves, small handful of coriander finely chopped, pinch of chilli flakes"
https://www.bbcgoodfood.com/recipes/american-pancakes,American Pancakes,breakfast,356.0,13.0g,6.0g,46.0g,8.0g,2.0g,13.0g,1.3g,"200g self-raising flour, 1 ½ tsp baking powder, 1 tbsp golden caster sugar, 3 large eggs, 25g melted butter plus extra for cooking, 200ml milk, vegetable oil for cooking"
https://www.bbcgoodfood.com/recipes/anytime-pesto-prawn-pasta-salad,Anytime Pesto Prawn Pasta Salad,quick and easy,567.0,28.0g,6.0g,52.0g,5.0g,4.0g,24.0g,2.2g,"350g pasta, 200g green beans halved, 100g pesto, 140g light crème fraîche, 200g cooked king prawns, zest 1 lemon juice of 1/2, 50g pine nuts, 70g bag rocket"
https://www.bbcgoodfood.com/recipes/apple-pear-cherry-compote,Apple Pear Cherry Compote,batch cooking,199.0,1.0g,0.0g,51.0g,47.0g,4.0g,1.0g,0.03g,"8 eating apples peeled, cored and cut into chunks, 4 medium Bramley apples peeled, cored and cut into chunks, 8 firm pears peeled, cored and thickly sliced, 6 tbsp sugar or to taste, 280g dried sour cherries (or dried cranberries)"
https://www.bbcgoodfood.com/recipes/asparagus-meatball-orzo,Asparagus Meatball Orzo,quick and easy,634.0,35.0g,19.0g,37.0g,3.0g,6.0g,40.0g,1.1g,"pack of 12 pork meatballs, 500g pack orzo pasta, large bunch of asparagus sliced in half lengthways, 200g tub crème fraîche"
https://www.bbcgoodfood.com/recipes/aubergine-halloumi-harissa-skillet-bake,Aubergine Halloumi Harissa Skillet Bake,dinner,546.0,39.0g,20.0g,15.0g,14.0g,7.0g,31.0g,3.5g,"2-4 tbsp olive oil plus a drizzle, 1 large aubergine sliced into rounds about ½cm thick, 2 large garlic cloves crushed, 400g can chopped tomatoes, 1 tbsp harissa paste, ½ tsp caster sugar, 225g block halloumi sliced into 8-9 pieces, pinch of dried mint, flatbreads rice or couscous, to serve"
https://www.bbcgoodfood.com/recipes/aubergine-parmigiana-lasagne,Aubergine Parmigiana Lasagne,batch cooking,466.0,23.0g,9.0g,41.0g,12.0g,7.0g,20.0g,0.6g,"3 large aubergines trimmed and thinly sliced lengthways, 4 tbsp olive oil, 250g vegetarian mozzarella drained and coarsely grated, 50g vegetarian Italian-style hard cheese grated, 1 bunch of basil leaves picked and roughly chopped, plus extra to serve, 8 dried lasagne sheets (egg lasagne sheets are best for this)"
https://www.bbcgoodfood.com/recipes/avocado-toast-chorizo-fried-eggs,Avocado Toast Chorizo Fried Eggs,breakfast,522.0,37.0g,10.0g,25.0g,3.0g,4.0g,23.0g,1.5g,"1 tbsp pumpkin seed, 85g chorizo sliced into chunks, 1 large ripe avocado stoned and peeled, juice ½ lime, ½ small pack coriander chopped, 2 eggs, 4 thick-cut slices wholemeal bread"
https://www.bbcgoodfood.com/recipes/baby-pancakes,Baby Pancakes,breakfast,36.0,1.0g,0.3g,5.0g,2.0g,0.3g,1.0g,0.06g,"2 large bananas peeled, 2 eggs, 4 tbsp self-raising flour, ½ tsp ground cinnamon, 1 tsp unsalted butter, 2 tsp vegetable oil"
https://www.bbcgoodfood.com/recipes/baked-cod-with-creamy-mushroom-leek-orzo,Baked Cod With Creamy Mushroom Leek Orzo,quick and easy,571.0,15.0g,6.0g,66.0g,4.0g,6.0g,41.0g,0.42g,"3 tbsp plain flour, 4 cod loin fillets, 2 tbsp olive oil, 1 lemon zested and sliced, ½ small bunch of thyme, 2 leeks sliced, 200g mushrooms sliced, 300g orzo, 500ml low-salt stock, 2 tbsp crème fraîche"
https://www.bbcgoodfood.com/recipes/baked-eggs-with-spinach-tomatoes-ricotta-basil,Baked Eggs With Spinach Tomatoes Ricotta Basil,breakfast,271.0,17.0g,5.0g,11.0g,11.0g,3.0g,17.0g,0.7g,"1 tbsp olive oil, 1 onion finely chopped, 1 garlic clove crushed, pinch of chilli flakes, 3 x 400g cans finely chopped tomatoes (or blitz regular canned chopped tomatoes using a food processor or hand blender), 3 tbsp sundried tomato pesto (ensure vegetarian, if needed), 200g spinach roughly chopped, 8 large eggs, 100g ricotta, 40g parmesan or vegetarian alternative, finely grated, handful of basil leaves, crusty bread or focaccia, to serve"
https://www.bbcgoodfood.com/recipes/baked-green-eggs,Baked Green Eggs,breakfast,579.0,54.0g,23.0g,3.0g,3.0g,3.0g,19.0g,1.5g,"100g baby spinach roughly chopped, 4 tbsp fresh pesto, 100ml double cream, 1 tbsp finely grated gruyère (or vegetarian alternative), 4 medium eggs"
https://www.bbcgoodfood.com/recipes/baked-salmon,Baked Salmon,dinner,354.0,23.0g,4.0g,1.0g,0.2g,0.4g,35.0g,0.1g,"4 skinless salmon fillets, 1 tbsp olive oil or melted butter, chopped herbs lemon slices and steamed long-stem broccoli, to serve (optional)"
https://www.bbcgoodfood.com/recipes/balsamic-steaks-peppercorn-wedges,Balsamic Steaks Peppercorn Wedges,batch cooking,534.0,25.0g,8.0g,43.0g,4.0g,5.0g,34.0g,0.3g,"2 tbsp balsamic vinegar, 2 tsp concentrated liquid beef stock, 3 garlic cloves finely grated, 1 tbsp wholegrain mustard, 1 tbsp clear honey, 2 tbsp olive oil plus extra for brushing, 6 sirloin steaks about 5cm thick, salad or peas, to serve (optional)"
https://www.bbcgoodfood.com/recipes/banana-blueberry-muffins,Banana Blueberry Muffins,breakfast,202.0,5.0g,0.8g,36.0g,14.0g,2.0g,5.0g,0.59g,"300g self-raising flour, 1 tsp bicarbonate of soda, 100g light muscovado sugar, 50g porridge oats plus 1 tbsp for topping, 2 medium bananas the riper the better, 284ml carton buttermilk, 5 tbsp light olive oil, 2 egg whites, 150g punnet blueberries"
https://www.bbcgoodfood.com/recipes/banana-oat-pancakes,Banana Oat Pancakes,breakfast,350.0,10.0g,2.0g,47.0g,9.0g,5.0g,12.97g,1.4g,"125ml oat milk, 2 eggs separated, 1 small banana, 100g rolled oats, 2 tsp baking powder, few drops of vanilla extract, oil we used avocado oil spray, low-fat yogurt and fruit to top"
https://www.bbcgoodfood.com/recipes/banana-overnight-oats,Banana Overnight Oats,breakfast,557.0,23.0g,5.0g,65.0g,28.0g,6.0g,20.0g,0.3g,"2 bananas peeled, 100g porridge oats, ¼ tsp ground cinnamon plus a pinch to serve, 1 tbsp maple syrup, 300ml milk of your choice plus a splash, 2 tbsp peanut or almond butter plus extra to serve, 2 tbsp flaked or chopped almonds, 2-4 tbsp natural yogurt to serve (optional)"
https://www.bbcgoodfood.com/recipes/bang-bang-chicken-vegetable-noodles,Bang Bang Chicken Vegetable Noodles,quick and easy,440.0,23.0g,4.0g,22.0g,18.0g,9.0g,31.0g,2.4g,"2 chicken breasts, 4 courgettes, 4 carrots, 4 spring onions finely sliced on an angle (save a few green parts to sprinkle on top), 150g beansprouts, 180g frozen soya or edamame beans, defrosted, 4 tbsp smooth peanut butter, 3 tbsp soy sauce, 3 tbsp sweet chilli sauce, 2 tbsp sesame oil, zest and juice 1 lime, 50g honey-roasted peanuts bashed with a rolling pin, 1 red chilli thinly sliced (optional)"
https://www.bbcgoodfood.com/recipes/basic-lentils,Basic Lentils,batch cooking,230.0,5.0g,3.0g,31.0g,4.0g,5.0g,13.0g,0.1g,"2 tbsp coconut oil, 2 onions chopped, 4 garlic cloves chopped, large piece of ginger chopped, 300g red split lentils, 1 tsp turmeric, 2 tomatoes roughly chopped, 1 tsp coriander seeds, 1 tsp cumin seeds, 1 tsp black mustard seeds, 1 lemon juiced"
https://www.bbcgoodfood.com/recipes/bean-halloumi-stew,Bean Halloumi Stew,dinner,468.0,25.0g,7.0g,36.0g,12.0g,14.0g,19.0g,1.9g,"3 tbsp olive oil, 1 onion thinly sliced, 1 red pepper thinly sliced, 2 garlic cloves crushed, 3 tbsp red chilli pesto sundried tomato pesto or vegan alternative, 1 heaped tsp ground coriander, 400g can mixed beans drained and rinsed, 400g can chopped tomatoes, ½ x 250g block halloumi sliced, ½ small bunch of coriander finely chopped, garlic bread to serve (optional)"
https://www.bbcgoodfood.com/recipes/bean-sausage-hotpot,Bean Sausage Hotpot,batch cooking,474.0,23.0g,8.0g,39.0g,10.0g,9.0g,29.0g,3.55g,"8 large sausages (course-cut ones like Toulouse or Cumberland are ideal), ¼ quantity tomato sauce (see 'Goes well with'), 3 x 400g/14oz cans butter beans, 1 tbsp black treacle or muscovado sugar, 1 tsp English mustard"
https://www.bbcgoodfood.com/recipes/beef-mushroom-marsala-stroganoff-with-herby-mash,Beef Mushroom Marsala Stroganoff With Herby Mash,batch cooking,702.0,37.0g,18.0g,54.0g,14.0g,9.0g,27.0g,0.8g,"1kg floury potatoes (we used Maris  Piper), roughly chopped, 50g butter, 100ml milk, 1 tsp celery salt (optional), 100ml soured cream, handful of soft herbs (we used chives, parsley and dill), 1 tbsp rapeseed oil, 1 onion finely chopped, 275g portobello mushrooms sliced, ½ tsp smoked paprika, 100ml marsala, 800g leftover ragu (see recipe below), 2 tsp Dijon mustard, 50ml double cream"
https://www.bbcgoodfood.com/recipes/beef-pickle-pasties,Beef Pickle Pasties,batch cooking,803.0,48.0g,24.0g,70.0g,8.0g,4.0g,21.0g,2.4g,"500g pack beef skirt or chuck steak, finely chopped, 2 onions chopped, 2 medium potatoes halved lengthways and sliced, 250g swede diced, 8 tbsp pickle"
https://www.bbcgoodfood.com/recipes/beef-red-wine-carrots,Beef Red Wine Carrots,batch cooking,443.0,21.0g,6.0g,16.0g,11.0g,3.0g,46.0g,0.69g,"vegetable or sunflower oil , for frying, 1 ½kg shin of beef or stewing beef, cut into cubes, 3 tbsp flour, 2 large onions sliced, 600g carrots cut into batons, 4 garlic cloves crushed, glass red wine (about 175ml/6fl oz), 850ml beef stock, 3 bay leaves, few thyme sprigs, jacket potatoes or mash, to serve"
https://www.bbcgoodfood.com/recipes/beef-rissoles,Beef Rissoles,quick and easy,84.0,5.0g,2.0g,4.0g,1.0g,1.0g,6.0g,0.74g,"1 onion grated, 50g panko breadcrumbs, 400g beef mince, 1 courgette trimmed and grated, 1 carrot grated, 1 egg beaten, 1 garlic clove crushed or finely grated, 2 tsp dried mixed herbs, 1 tsp Worcestershire sauce, 2 tsp vegetable oil, peas and mash, to serve (optional)"
https://www.bbcgoodfood.com/recipes/big-batch-bolognese,Big Batch Bolognese,batch cooking,295.0,12.0g,4.0g,13.0g,11.0g,4.0g,34.0g,0.87g,"4 tbsp olive oil, 6 smoked bacon rashers, chopped, 4 onions finely chopped, 3 carrots finely chopped, 4 celery sticks, finely chopped, 8 garlic cloves crushed, 2 tbsp dried mixed herbs, 2 bay leaves, 500g mushrooms sliced, 1½ kg lean minced beef (or use half beef, half pork mince), 6 x 400g cans chopped tomatoes, 6 tbsp tomato purée, large glass red wine (optional), 4 tbsp red wine vinegar, 1 tbsp sugar, parmesan to serve"
https://www.bbcgoodfood.com/recipes/big-batch-chicken-soup,Big Batch Chicken Soup,batch cooking,424.0,20.0g,5.0g,29.0g,5.0g,5.0g,30.0g,1.6g,"250g sofrito mix (or mixed finely chopped onion, carrot and celery), 1 tbsp rapeseed oil, 1 chicken elastic or string removed, 1 bay leaf, 2 low-salt chicken stock cube melts or cubes, 200g frozen peas, 200g frozen sweetcorn (optional), 200g soup pasta or dried noodles snapped into pieces, cooked"
https://www.bbcgoodfood.com/recipes/big-batch-lamb-stew,Big Batch Lamb Stew,dinner,554.0,36.0g,15.0g,13.0g,7.0g,3.0g,43.0g,0.4g,"1½ kg diced lamb shoulder, 50g plain flour, 2 tbsp vegetable oil, 2 onions roughly chopped, 6 large carrots halved lengthways and thickly sliced, 2 garlic cloves finely chopped, 2 tbsp tomato purée, 1.2l lamb or chicken stock, 2 bay leaves, large rosemary sprig or a pinch of dried rosemary"
https://www.bbcgoodfood.com/recipes/big-breakfast-courgette-potato-rosti,Big Breakfast Courgette Potato Rosti,breakfast,277.0,14.0g,4.0g,25.0g,2.0g,3.0g,13.0g,0.3g,"400g potato grated, 200g courgette grated, 3 spring onions finely sliced, 4 eggs and 1 yolk, 2 tbsp plain flour, little sunflower oil or butter for frying, 8 rashers of your favourite  bacon, tomato ketchup or chutney to serve"
https://www.bbcgoodfood.com/recipes/black-bean-spicy-beef-pasta,Black Bean Spicy Beef Pasta,batch cooking,723.0,26.0g,11.0g,83.0g,9.0g,13.0g,32.0g,2.1g,"300g pasta shells, 1 tbsp rapeseed oil, 5 spring onions finely sliced, 2 garlic cloves crushed, 400g can black beans drained and rinsed, 3 roasted red peppers from a jar drained and finely chopped, 200g sweetcorn (canned or frozen), 25g taco seasoning, 1 tbsp chipotle paste (optional), 400g leftover ragu (see recipe below), 50ml double cream, 100g mature cheddar grated, small handful of parsley"
https://www.bbcgoodfood.com/recipes/black-bean-tortilla-soup,Black Bean Tortilla Soup,dinner,169.0,4.0g,1.0g,21.0g,7.0g,8.0g,8.0g,0.5g,"2 tbsp olive oil, 1 chopped onion, 2 chopped peppers, 3 crushed garlic cloves, 2 tsp ground cumin, 1 tsp garlic granules, 1 tsp chilli powder, 2 tbsp tomato purée, 1l veg stock, 400g can chopped tomatoes, 2 tbsp cornmeal or polenta, 2 tbsp chopped pickled jalapeños, 2 x 400g cans black beans, jalapeño brine, 4 small corn tortillas, chopped coriander avocado, crumbled feta and pumpkin seeds, to serve, if you like"
https://www.bbcgoodfood.com/recipes/blackberry-white-chocolate-porridge-topper,Blackberry White Chocolate Porridge Topper,breakfast,572.0,19.0g,8.0g,82.0g,47.0g,8.0g,14.0g,0.2g,"300g blackberries, 1 lemon juiced, 100g caster sugar, 100g white chocolate roughly chopped, 4 tbsp mixed seeds"
https://www.bbcgoodfood.com/recipes/blackened-salmon-fajitas,Blackened Salmon Fajitas,quick and easy,759.0,45.0g,10.0g,46.0g,8.0g,7.0g,39.0g,2.0g,"4 salmon fillets, sunflower oil or any oil suitable for frying, 1 fajita kit, 2 avocados, 2 limes"
https://www.bbcgoodfood.com/recipes/blueberry-banana-power-smoothie,Blueberry Banana Power Smoothie,breakfast,160.0,4.0g,1.0g,23.0g,14.0g,2.0g,7.0g,0.01g,"2 ripe  bananas peeled, 125g blueberries (fresh or frozen), 300g pack silken tofu drained, 2 tbsp porridge oats"
https://www.bbcgoodfood.com/recipes/breakfast-casserole,Breakfast Casserole,breakfast,256.0,16.0g,6.0g,8.0g,5.0g,3.0g,18.0g,0.9g,"250g chestnut mushrooms sliced, 1½ tbsp vegetable oil plus extra for the tin (optional), 6 veggie sausages sliced into bite-sized pieces, 1 large red onion finely sliced, 2 red peppers deseeded and sliced, 8 eggs, 250ml whole milk, 125g cheddar grated, 10g chives finely sliced"
https://www.bbcgoodfood.com/recipes/breakfast-hash,Breakfast Hash,breakfast,488.0,23.0g,9.0g,37.0g,5.0g,5.0g,30.0g,2.34g,"2 potatoes cut into 2cm cubes (about 450g), 3 rashers back bacon, 1 red pepper cut into 2cm cubes, 4 eggs, 50g feta crumbled, small handful of parsley finely chopped"
https://www.bbcgoodfood.com/recipes/breakfast-pancake-platter,Breakfast Pancake Platter,breakfast,371.0,16.0g,5.0g,32.0g,16.0g,6.0g,22.0g,0.5g,"100g wholemeal plain spelt flour, 2 eggs whites and yolks separated, 150ml semi-skimmed milk, drop of oil for cooking (optional)"
https://www.bbcgoodfood.com/recipes/brioche-breakfast-bake-crispy-bacon,Brioche Breakfast Bake Crispy Bacon,breakfast,520.0,36.0g,15.0g,34.0g,15.0g,2.0g,14.0g,1.6g,"3 large eggs, 150ml double cream, 200ml milk, 2 tbsp maple syrup plus extra to serve, 2 tsp vanilla extract, 200g punnet blueberries, 8 brioche rolls, each one split in half (if your dish is shallow, cut in half again the other way to make shorter pieces), 50g pecan halves, 6-8 rashers bacon, icing sugar for dusting"
https://www.bbcgoodfood.com/recipes/broad-bean-pea-ricotta-frittata,Broad Bean Pea Ricotta Frittata,dinner,383.0,18.0g,5.0g,26.0g,4.0g,9.0g,24.0g,0.5g,"200g new potatoes thinly sliced, 1tbsp olive oil, 100g broad beans defrosted if using frozen, 100g peas defrosted if using frozen, 2 garlic cloves sliced, 3 spring onions sliced, 10g dill finely chopped, ½ lemon zested, 4 eggs, 2 tbsp milk, 25g ricotta, green salad to serve"
https://www.bbcgoodfood.com/recipes/broccoli-green-beans-toasted-hazelnut-butter,Broccoli Green Beans Toasted Hazelnut Butter,quick and easy,76.0,7.0g,3.0g,2.0g,1.0g,3.0g,3.0g,1.0g,"250g pack  green bean trimmed, 220g pack thin-stemmed broccoli, 25g blanched hazelnut roughly chopped, 25g butter"
https://www.bbcgoodfood.com/recipes/broccoli-pasta-bake,Broccoli Pasta Bake,batch cooking,667.0,27.0g,16.0g,82.0g,11.0g,5.0g,28.0g,0.98g,"1l milk, 2 garlic cloves bashed, 2 bay leaves, 500g dried pasta, 350g broccoli in small florets, 75g butter, 75g plain flour, a little freshly grated nutmeg, 1 tsp mustard powder, small bunch parsley roughly chopped, 200g cheese grated (cheddar, Parmesan, Gruyère, or a mixture)"
https://www.bbcgoodfood.com/recipes/broccoli-pesto-pancetta-pasta,Broccoli Pesto Pancetta Pasta,dinner,452.0,14.0g,4.0g,60.0g,5.0g,7.0g,19.0g,0.5g,"300g head broccoli broken into florets, 300g pasta (we used orecchiette), 1 tbsp pine nuts, 1 large bunch of basil, 1 large garlic clove, 2 tbsp parmesan finely grated, 1 tbsp olive oil, 50g smoked pancetta diced, 200g cherry tomatoes halved"
https://www.bbcgoodfood.com/recipes/broccoli-stem-falafel-bowl,Broccoli Stem Falafel Bowl,dinner,766.0,39.0g,5.0g,68.0g,14.0g,17.0g,26.0g,1.9g,"2 pittas cut into small triangles, 50g pumpkin or sunflower seeds, 1 tbsp olive or rapeseed oil, pinch of cumin seeds, pinch of chilli flakes, 160g baby spinach or other soft green salad leaves, 200g cooked grains of your choice (we used quinoa), 2 carrots finely shredded or grated, 2 baby cucumbers sliced, or 1⁄4 large cucumber, chopped, 2 tsp honey or maple syrup"
https://www.bbcgoodfood.com/recipes/build-your-own-pesto-pasta-salad,Build Your Own Pesto Pasta Salad,quick and easy,415.0,20.0g,4.0g,43.0g,1.0g,4.0g,13.0g,0.1g,"400g farfalle pasta, 3 tbsp olive oil, 50g pine nuts, 5 tbsp pesto (see recipe, right and below, if you want to make your own), 10 large basil leaves, ½ lemon juiced and zested, 50g parmesan or vegetarian alternative, shaved"
https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,Bulgur Aubergine Pilaf,dinner,512.0,17.0g,3.0g,62.0g,12.0g,17.0g,20.0g,1.4g,"4 tsp rapeseed oil, 2 onions halved and thinly sliced (about 280g), scrunched to separate the pieces, 1 tbsp finely chopped ginger, 75g bulgur wheat, 1 tsp vegetable bouillon powder, ½ tsp cumin seeds, 400g can chickpeas drained, 1 aubergine (about 260g), thinly sliced, or halved and sliced if it’s a thicker one, 20g coriander chopped, 30g feta crumbled (vegetarian, if necessary), 10g toasted flaked almonds"
https://www.bbcgoodfood.com/recipes/butter-bean-chorizo-stew,Butter Bean Chorizo Stew,quick and easy,491.0,32.0g,8.0g,24.0g,10.0g,8.0g,23.0g,2.5g,"200g cooking chorizo, 2 x 400g cans chopped tomatoes, 2 x 400g cans drained butter beans, 1 tub fresh pesto or 130g jar pesto"
https://www.bbcgoodfood.com/recipes/cajun-prawn-charred-corn-salad,Cajun Prawn Charred Corn Salad,dinner,435.0,28.0g,5.0g,21.0g,14.0g,14.0g,18.0g,1.1g,"200g corn kernels, 150g raw king prawns peeled and deveined, ½ tbsp Cajun spice blend, 2 tbsp sunflower oil, 1 lime juiced, 1 tsp honey, 1 jalapeño finely chopped (optional), 1 red pepper finely chopped, 1 avocado peeled, halved, stoned and finely chopped, 3 spring onions finely chopped, small handful of coriander finely chopped, 1 romaine lettuce chopped"
https://www.bbcgoodfood.com/recipes/caramelised-red-onion-anchovy-pasta-with-gremolata,Caramelised Red Onion Anchovy Pasta With Gremolata,dinner,560.0,13.0g,2.0g,90.0g,14.0g,10.0g,16.0g,0.8g,"2 tbsp olive oil, 3 red onions thinly sliced, 200g pappardelle (or any long pasta), 2 anchovy fillets in oil, drained, 2 tbsp tomato purée"
https://www.bbcgoodfood.com/recipes/carbonara-chicken,Carbonara Chicken,quick and easy,758.0,24.0g,11.0g,93.0g,3.0g,5.0g,40.0g,1.2g,"1 pack spaghetti, 1 tbsp olive oil, 1 garlic clove halved, 77g pack pancetta, 1 chicken breast cut into strips, 2 eggs, 100g Grana Padano finely grated, plus extra to serve (wrap the rest tightly and it will keep for several weeks), 1 tbsp butter"
https://www.bbcgoodfood.com/recipes/carrot-cake-porridge,Carrot Cake Porridge,breakfast,519.0,16.0g,8.0g,73.0g,33.0g,8.0g,17.0g,0.5g,"2 small  carrots peeled and grated, 180g porridge oats, 1 tsp cinnamon, grating of fresh nutmeg, 75g raisins, 850ml milk (cow’s or plant milk work well), 1 tbsp nut butter such as almond (optional), honey to serve (optional)"
https://www.bbcgoodfood.com/recipes/cauliflower-squash-orzo-gratin,Cauliflower Squash Orzo Gratin,batch cooking,553.0,31.0g,16.0g,39.0g,9.0g,7.0g,25.0g,0.5g,"300g orzo, 4 tbsp mascarpone, 75g grated parmesan (or vegetarian alternative), 2 tbsp flaked almonds, 2 tbsp panko breadcrumbs"
https://www.bbcgoodfood.com/recipes/cavolo-nero-meatball-cannellini-soup,Cavolo Nero Meatball Cannellini Soup,batch cooking,470.0,27.0g,8.0g,34.0g,6.0g,6.0g,19.0g,2.3g,"2 tbsp olive oil or rapeseed oil, 6 sausages (we used Cumberland), 1 red onion, 3 garlic cloves crushed, 1⁄2-1 tsp chilli flakes (optional), 200g bag cavolo nero kale or other hardy greens, chopped, 2 x 400g cans cannellini beans, 1 chicken stock cube, 1 lemon zested, plus juice of 1⁄2"
https://www.bbcgoodfood.com/recipes/chai-spiced-apple-sultana-porridge-topper,Chai Spiced Apple Sultana Porridge Topper,breakfast,384.0,8.0g,3.0g,65.0g,31.0g,5.0g,10.0g,0.1g,"100g sultanas, 2 apples cored and roughly chopped, ½ lemon juiced, 2 tbsp light brown soft sugar, ¾ tsp ground ginger, ¾ tsp ground cinnamon, ¼ tsp ground nutmeg, 5 cardamom pods bashed, 2 cloves"
https://www.bbcgoodfood.com/recipes/cheats-beetroot-biriyani,Cheats Beetroot Biriyani,batch cooking,366.0,8.0g,1.0g,66.0g,12.0g,5.0g,11.0g,1.05g,"3 large (500g unprepped), raw beetroot peeled and cut into 2cm cubes, 2 tbsp rapeseed oil, 1 large onion finely sliced, thumb-sized piece of ginger grated, 2 small garlic cloves crushed, 1 bay leaf, 4 cardamom pods, 2 tsp turmeric, 2 tbsp garam masala, 250g basmati rice rinsed, 500ml low-salt  veg stock, 100ml fat-free  yogurt, small bunch of coriander, your favourite chutney or pickle, to serve (optional)"
https://www.bbcgoodfood.com/recipes/cheese-bacon-lasagne,Cheese Bacon Lasagne,batch cooking,425.0,22.0g,9.0g,37.0g,14.0g,4.0g,23.0g,3.03g,"3 large onions halved and thinly sliced, 3 tbsp olive oil, 1 tsp dried oregano, 300g pack lean smoked back bacon chopped, 2 x 400g cans chopped tomatoes in rich juice, 20 basil leaves roughly torn, plus extra to serve if you like, 250g pack fresh egg lasagne (check pack for cooking instructions)"
